X1,x2,City,lat,long
MANUEL GUIANGA ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MANUEL GUIANGA ROUTE,Matina,Davao City,7.0460109,125.5677279
MANUEL GUIANGA ROUTE,Bangkal,Davao City,7.0917795,125.6060769
MANUEL GUIANGA ROUTE,Calinan,Davao City,7.1675631,125.4387765
MANUEL GUIANGA ROUTE,Bukidnon Highway ,Davao City,7.0548888,125.5455799
MANUEL GUIANGA ROUTE,Mintal,Davao City,7.0794754,125.5023926
MANUEL GUIANGA ROUTE,Tugbok,Davao City,7.109736,125.5085485
MANUEL GUIANGA ROUTE,Tagakpan,Davao City,7.08632,125.4233337
MANUEL GUIANGA ROUTE,Manuel Guianga,Davao City,,
MARAHAN ROUTE,Calinan,Davao City,7.1675631,125.4387765
MARAHAN ROUTE,Tugbok,Davao City,7.109736,125.5085485
MARAHAN ROUTE,Mintal,Davao City,7.0794754,125.5023926
MARAHAN ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MARAHAN ROUTE,Bangkal,Davao City,7.0917795,125.6060769
MARAHAN ROUTE,MacArthur Highway ,Davao City,,
MARAHAN ROUTE,Matina,Davao City,7.0460109,125.5677279
MARAHAN ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
MARAHAN ROUTE,Bolton Bridge ,Davao City,,
MARAHAN ROUTE,Quezon Blvd.,Davao City,,
MARAHAN ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
MARAHAN ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MARAHAN ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MARAHAN ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
MARAHAN ROUTE,Generoso Bridge ,Davao City,7.06579365,125.6018946
MARAHAN ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MARAHAN ROUTE,Matina,Davao City,7.0460109,125.5677279
MARAHAN ROUTE,Bangkal,Davao City,7.0917795,125.6060769
MARAHAN ROUTE,Calinan,Davao City,7.1675631,125.4387765
MARAHAN ROUTE,Bukidnon Highway ,Davao City,7.0548888,125.5455799
MARAHAN ROUTE,Mintal,Davao City,7.0794754,125.5023926
MARAHAN ROUTE,Tugbok,Davao City,7.109736,125.5085485
MARAHAN ROUTE,Calinan,Davao City,7.1675631,125.4387765
MARILOG ROUTE,Calinan,Davao City,7.1675631,125.4387765
MARILOG ROUTE,Tugbok,Davao City,7.109736,125.5085485
MARILOG ROUTE,Mintal,Davao City,7.0794754,125.5023926
MARILOG ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MARILOG ROUTE,Bangkal,Davao City,7.0917795,125.6060769
MARILOG ROUTE,MacArthur Highway ,Davao City,,
MARILOG ROUTE,Matina,Davao City,7.0460109,125.5677279
MARILOG ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
MARILOG ROUTE,Bolton Bridge ,Davao City,,
MARILOG ROUTE,Quezon Blvd.,Davao City,,
MARILOG ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
MARILOG ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MARILOG ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MARILOG ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
MARILOG ROUTE,Generoso Bridge ,Davao City,7.06579365,125.6018946
MARILOG ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MARILOG ROUTE,Matina,Davao City,7.0460109,125.5677279
MARILOG ROUTE,Bangkal,Davao City,7.0917795,125.6060769
MARILOG ROUTE,Calinan,Davao City,7.1675631,125.4387765
MARILOG ROUTE,Bukidnon Highway ,Davao City,7.0548888,125.5455799
MARILOG ROUTE,Mintal,Davao City,7.0794754,125.5023926
MARILOG ROUTE,Tugbok,Davao City,7.109736,125.5085485
MARILOG ROUTE,Calinan,Davao City,7.1675631,125.4387765
MARILOG ROUTE,Marilog,Davao City,,
MATINA ROUTE,MacArthur Highway ,Davao City,,
MATINA ROUTE,Matina Crossing),Davao City,7.0584304,125.5691642
MATINA ROUTE,Generoso Bridge ,Davao City,,
MATINA ROUTE,Pichon St.,Davao City,,
MATINA ROUTE,Magallanes,Davao City,7.0978782,125.5905277
MATINA ROUTE,C.M. Recto Ave.,Davao City,,
MATINA ROUTE,Claveria,Davao City,7.0638756,125.6097969
MATINA ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
MATINA ROUTE,Uyanguren,Davao City,7.1142313,125.591531
MATINA ROUTE,Bangoy St.,Davao City,7.3244658,125.6545052
MATINA ROUTE,Wilfredo Aquino St.,Davao City,7.0942785,125.6237148
MATINA ROUTE,Leon Garcia St.,Davao City,7.0762742,125.6250592
MATINA ROUTE,Carpenter,Davao City,7.0762742,125.6250592
MATINA ROUTE,Santa Ana Avenue,Davao City,7.1186632,125.6421418
MATINA ROUTE,Guerrero St.,Davao City,7.0694793,125.6171391
MATINA ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
MATINA ROUTE,Uyanguren,Davao City,7.1142313,125.591531
MATINA ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MATINA ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MATINA ROUTE,Bonifacio St.,Davao City,7.0200998,125.4996703
MATINA ROUTE,Bolton St.,Davao City,7.0671296,125.6098762
MATINA ROUTE,San Pedro St.,Davao City,,
MATINA ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
MATINA ROUTE,Generoso Bridge ,Davao City,7.06579365,125.6018946
MATINA ROUTE,Matina Highway ,Davao City,,
MATINA ROUTE,MatinaCrossing,Davao City,,
MATINA APLAYA ROUTE,MacArthur Highway ,Davao City,,
MATINA APLAYA ROUTE,Matina,Davao City,7.0460109,125.5677279
MATINA APLAYA ROUTE,Generoso Bridge ,Davao City,,
MATINA APLAYA ROUTE,Pichon St.,Davao City,7.1341096,125.6596008
MATINA APLAYA ROUTE,Magallanes,Davao City,7.0978782,125.5905277
MATINA APLAYA ROUTE,C.M. Recto Ave.,Davao City,,
MATINA APLAYA ROUTE,Magsaysay Ave.,Davao City,7.0743112,125.6245835
MATINA APLAYA ROUTE,Uyanguren,Davao City,7.1142313,125.591531
MATINA APLAYA ROUTE,Sales St.,Davao City,7.0758532,125.619616
MATINA APLAYA ROUTE,General Luna St.,Davao City,6.7467986,125.3673671
MATINA APLAYA ROUTE,Lizada St.,Davao City,6.9989607,125.4967001
MATINA APLAYA ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
MATINA APLAYA ROUTE,Leon Garcia St.,Davao City,,
MATINA APLAYA ROUTE,Rosemarie St.,Davao City,,
MATINA APLAYA ROUTE,F. Bangoy St,Davao City,7.0780663,125.6227747
MATINA APLAYA ROUTE,Aquino Rd.,Davao City,6.7446166,125.3465615
MATINA APLAYA ROUTE,Leon Garcia St.,Davao City,7.0762742,125.6250592
MATINA APLAYA ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
MATINA APLAYA ROUTE,Uyanguren,Davao City,7.1142313,125.591531
MATINA APLAYA ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MATINA APLAYA ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MATINA APLAYA ROUTE,Bonifacio St.,Davao City,7.0200998,125.4996703
MATINA APLAYA ROUTE,Bolton St.,Davao City,7.0671296,125.6098762
MATINA APLAYA ROUTE,San Pedro St.,Davao City,7.1225126,125.6335156
MATINA APLAYA ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
MATINA APLAYA ROUTE,Generoso Bridge ,Davao City,7.06579365,125.6018946
MATINA APLAYA ROUTE,MacArthur Highway ,Davao City,,
MATINA APLAYA ROUTE,Matina,Davao City,7.0460109,125.5677279
MATINA CROSSING ROUTE,MacArthur Highway ,Davao City,,
MATINA CROSSING ROUTE,Matina Crossing),Davao City,7.0584304,125.5691642
MATINA CROSSING ROUTE,Generoso Bridge ,Davao City,,
MATINA CROSSING ROUTE,Pichon St.,Davao City,,
MATINA CROSSING ROUTE,Magallanes,Davao City,7.0978782,125.5905277
MATINA CROSSING ROUTE,C.M. Recto Ave.,Davao City,,
MATINA CROSSING ROUTE,Claveria,Davao City,7.0638756,125.6097969
MATINA CROSSING ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
MATINA CROSSING ROUTE,Uyanguren,Davao City,7.1142313,125.591531
MATINA CROSSING ROUTE,Bangoy St.,Davao City,7.3244658,125.6545052
MATINA CROSSING ROUTE,Wilfredo Aquino St.,Davao City,7.0942785,125.6237148
MATINA CROSSING ROUTE,Leon Garcia St.,Davao City,7.0762742,125.6250592
MATINA CROSSING ROUTE,Carpenter,Davao City,7.0762742,125.6250592
MATINA CROSSING ROUTE,Santa Ana Avenue,Davao City,7.1186632,125.6421418
MATINA CROSSING ROUTE,Guerrero St.,Davao City,7.0694793,125.6171391
MATINA CROSSING ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
MATINA CROSSING ROUTE,Uyanguren,Davao City,7.1142313,125.591531
MATINA CROSSING ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MATINA CROSSING ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MATINA CROSSING ROUTE,Bonifacio St.,Davao City,7.0200998,125.4996703
MATINA CROSSING ROUTE,Bolton St.,Davao City,7.0671296,125.6098762
MATINA CROSSING ROUTE,San Pedro St.,Davao City,,
MATINA CROSSING ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
MATINA CROSSING ROUTE,Generoso Bridge ,Davao City,7.06579365,125.6018946
MATINA CROSSING ROUTE,Matina Highway ,Davao City,,
MATINA CROSSING ROUTE,MatinaCrossing,Davao City,,
MATINA BIAO ROUTE,Mintal,Davao City,7.0794754,125.5023926
MATINA BIAO ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MATINA BIAO ROUTE,Bangkal,Davao City,7.0917795,125.6060769
MATINA BIAO ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MATINA BIAO ROUTE,Matina,Davao City,7.0460109,125.5677279
MATINA BIAO ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
MATINA BIAO ROUTE,Bolton Bridge ,Davao City,,
MATINA BIAO ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
MATINA BIAO ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
MATINA BIAO ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MATINA BIAO ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MATINA BIAO ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
MATINA BIAO ROUTE,Generoso Bridge ,Davao City,7.06579365,125.6018946
MATINA BIAO ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MATINA BIAO ROUTE,Bangkal,Davao City,7.0917795,125.6060769
MATINA BIAO ROUTE,Calinan,Davao City,7.1675631,125.4387765
MATINA BIAO ROUTE,Bukidnon Highway ,Davao City,,
MATINA BIAO ROUTE,Mintal,Davao City,7.0794754,125.5023926
MATINA BIAO ROUTE,Matina Biao,Davao City,,
MATINA PANGI ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MATINA PANGI ROUTE,Matina,Davao City,7.0460109,125.5677279
MATINA PANGI ROUTE,Generoso Bridge ,Davao City,,
MATINA PANGI ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
MATINA PANGI ROUTE,Santa Ana Avenue,Davao City,7.1186632,125.6421418
MATINA PANGI ROUTE,Guerrero St.,Davao City,7.0694793,125.6171391
MATINA PANGI ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
MATINA PANGI ROUTE,Uyanguren,Davao City,7.1142313,125.591531
MATINA PANGI ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
MATINA PANGI ROUTE,San Pedro St.,Davao City,7.1225126,125.6335156
MATINA PANGI ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
MATINA PANGI ROUTE,Generoso Bridge ,Davao City,,
MATINA PANGI ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MATINA PANGI ROUTE,Matina,Davao City,7.0460109,125.5677279
MATINA PANGI ROUTE,Matina Pangi Road8,Davao City,,
MlNTAL ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MlNTAL ROUTE,Bangkal,Davao City,7.0917795,125.6060769
MlNTAL ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MlNTAL ROUTE,Matina,Davao City,7.0460109,125.5677279
MlNTAL ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
MlNTAL ROUTE,Bolton Bridge ,Davao City,,
MlNTAL ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
MlNTAL ROUTE,Roxas Ave.,Davao City,,
MlNTAL ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MlNTAL ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MlNTAL ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
MlNTAL ROUTE,Generoso Bridge ,Davao City,,
MlNTAL ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MlNTAL ROUTE,Bangkal,Davao City,7.0917795,125.6060769
MlNTAL ROUTE,Calinan,Davao City,7.1675631,125.4387765
MlNTAL ROUTE,Bukidnon Highway ,Davao City,7.0548888,125.5455799
MlNTAL ROUTE,Mintal,Davao City,,
MULIG ROUTE,Toril,Davao City,7.1130668,125.4327549
MULIG ROUTE,Puan,Davao City,7.0633314,125.5449356
MULIG ROUTE,Ulas,Davao City,7.0555322,125.5440384
MULIG ROUTE,Bangkal,Davao City,7.0917795,125.6060769
MULIG ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MULIG ROUTE,Matina,Davao City,7.0460109,125.5677279
MULIG ROUTE,Generoso Bridge ,Davao City,,
MULIG ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
MULIG ROUTE,Camus St.,Davao City,7.0711865,125.6076269
MULIG ROUTE,Bonifacio St.,Davao City,7.0200998,125.4996703
MULIG ROUTE,C.M. Recto Ave.,Davao City,,
MULIG ROUTE,Claveria,Davao City,7.0638756,125.6097969
MULIG ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
MULIG ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
MULIG ROUTE,Bolton Bridge ,Davao City,,
MULIG ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
MULIG ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MULIG ROUTE,Matina,Davao City,7.0460109,125.5677279
MULIG ROUTE,Bangkal,Davao City,7.0917795,125.6060769
MULIG ROUTE,Ulas,Davao City,,
MULIG ROUTE,Toril,Davao City,7.1130668,125.4327549
MULIG ROUTE,Mulig8,Davao City,,
PANABO CITY - DAVAO CITY ROUTE,Panacan Junction ,Davao City,,
PANABO CITY - DAVAO CITY ROUTE,Agusan National Highway,Davao City,7.160918,125.6572652
PANABO CITY - DAVAO CITY ROUTE,R. Castillo St,Davao City,7.1038703,125.6439141
PANABO CITY - DAVAO CITY ROUTE,Lapu-Lapu St.,Davao City,7.0142317,125.500937
PANABO CITY - DAVAO CITY ROUTE,Leon Garcia St.,Davao City,7.0762742,125.6250592
PANABO CITY - DAVAO CITY ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
PANABO CITY - DAVAO CITY ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
PANABO CITY - DAVAO CITY ROUTE,Candelaria St.,Davao City,7.0515972,125.6021113
PANABO CITY - DAVAO CITY ROUTE,"Overland Transport Terminal,",Davao City,7.05557365,125.601089
PANABO CITY - DAVAO CITY ROUTE,SIR Road ,Davao City,,
PANABO CITY - DAVAO CITY ROUTE,Quimpo Blvd.,Davao City,,
PANABO CITY - DAVAO CITY ROUTE,Bolton Bridge ,Davao City,7.05800475,125.6048496
PANABO CITY - DAVAO CITY ROUTE,Quezon Blvd.,Davao City,,
PANABO CITY - DAVAO CITY ROUTE,Leon Garcia St.,Davao City,7.0762742,125.6250592
PANABO CITY - DAVAO CITY ROUTE,Castillo St.,Davao City,7.1038703,125.6439141
PANABO CITY - DAVAO CITY ROUTE,J.P. Laurel Ave.,Davao City,,
PANABO CITY - DAVAO CITY ROUTE,Panabo,Davao City,7.0616147,125.5927675
PANABO CITY - DAVAO CITY ROUTE,Agusan National Highway,Davao City,,
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,Lasang,Davao City,7.2674392,125.6647661
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,Bunawan,Davao City,7.1197223,125.6255865
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,Tibungco,Davao City,7.1942845,125.6312911
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,Panacan,Davao City,7.1584193,125.6463793
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,C.P. Garcia Highway,Davao City,,
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,Buhangin Road,Davao City,7.13343,125.5889693
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,J.P. Laurel Ave.,Davao City,,
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,Roxas St.,Davao City,7.0586832,125.6001302
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,Gomez St.,Davao City,,
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,Palma Gil St.,Davao City,7.0863243,125.6197619
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,Camus St.,Davao City,7.0711865,125.6076269
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,J.P. Laurel Ave.,Davao City,7.102463,125.6370206
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,Buhangin Road,Davao City,7.13343,125.5889693
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,C.P. Garcia Highway,Davao City,,
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,Panacan,Davao City,7.1584193,125.6463793
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,Tibungco,Davao City,7.1942845,125.6312911
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,Bunawan,Davao City,7.1197223,125.6255865
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,Lasang,Davao City,7.2674392,125.6647661
PANABO CITY - DAVAO CITY VIA BUHANGIN ROUTE,Panacan,Davao City,,
PANABO CITY - DAVAO CITY VIA SASA ROUTE,Lasang,Davao City,7.2674392,125.6647661
PANABO CITY - DAVAO CITY VIA SASA ROUTE,Bunawan,Davao City,7.1197223,125.6255865
PANABO CITY - DAVAO CITY VIA SASA ROUTE,Tibungco,Davao City,7.1942845,125.6312911
PANABO CITY - DAVAO CITY VIA SASA ROUTE,Panacan,Davao City,7.1584193,125.6463793
PANABO CITY - DAVAO CITY VIA SASA ROUTE,Sasa,Davao City,7.1169154,125.6501805
PANABO CITY - DAVAO CITY VIA SASA ROUTE,R. Castillo St,Davao City,7.1038703,125.6439141
PANABO CITY - DAVAO CITY VIA SASA ROUTE,Garcia Highway ,Davao City,,
PANABO CITY - DAVAO CITY VIA SASA ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
PANABO CITY - DAVAO CITY VIA SASA ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
PANABO CITY - DAVAO CITY VIA SASA ROUTE,M. Recto Ave,Davao City,7.0638756,125.6097969
PANABO CITY - DAVAO CITY VIA SASA ROUTE,J.P. Laurel Ave.,Davao City,,
PANABO CITY - DAVAO CITY VIA SASA ROUTE,Sasa,Davao City,7.1169154,125.6501805
PANABO CITY - DAVAO CITY VIA SASA ROUTE,Panacan,Davao City,7.1584193,125.6463793
PANABO CITY - DAVAO CITY VIA SASA ROUTE,Tibungco,Davao City,7.1942845,125.6312911
PANABO CITY - DAVAO CITY VIA SASA ROUTE,Bunawan,Davao City,7.1197223,125.6255865
PANABO CITY - DAVAO CITY VIA SASA ROUTE,Lasang,Davao City,7.2674392,125.6647661
PANABO CITY - DAVAO CITY VIA SASA ROUTE,Panabo,Davao City,,
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,C.P. Garcia Highway,Davao City,,
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,Diversion Rd.,Davao City,7.1143827,125.6229541
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,Buhangin Road,Davao City,7.13343,125.5889693
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,J.P. Laurel Ave.,Davao City,,
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,Bajada,Davao City,7.102463,125.6370206
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,Uyanguren,Davao City,7.1142313,125.591531
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,Gomez St.,Davao City,,
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,Palma Gil St.,Davao City,7.0863243,125.6197619
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,Camus St.,Davao City,7.0711865,125.6076269
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,Legaspi St.,Davao City,7.1001299,125.5922106
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,Duterte St.,Davao City,,
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,Ilustre St.,Davao City,7.0703765,125.6069961
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,General Luna St.,Davao City,7.0704023,125.6061537
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,J.P. Laurel Ave.,Davao City,,
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,Bajada,Davao City,7.102463,125.6370206
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,C.P. Garcia Highway,Davao City,,
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,Diversion Rd.,Davao City,7.1143827,125.6229541
PANACAN VIA BUHANGIN/ILUSTRE ROUTE,Panacan,Davao City,,
PANACAN VIA CABAGUIO ROUTE,Panacan,Davao City,7.1584193,125.6463793
PANACAN VIA CABAGUIO ROUTE,Sasa,Davao City,7.1169154,125.6501805
PANACAN VIA CABAGUIO ROUTE,J.P. Laurel Ave.,Davao City,,
PANACAN VIA CABAGUIO ROUTE,Bajada,Davao City,7.102463,125.6370206
PANACAN VIA CABAGUIO ROUTE,Cabaguio Ave.,Davao City,7.0974159,125.6204264
PANACAN VIA CABAGUIO ROUTE,Leon Garcia St.,Davao City,7.0762742,125.6250592
PANACAN VIA CABAGUIO ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
PANACAN VIA CABAGUIO ROUTE,Uyanguren,Davao City,7.1142313,125.591531
PANACAN VIA CABAGUIO ROUTE,Guerrero St.,Davao City,7.0694793,125.6171391
PANACAN VIA CABAGUIO ROUTE,Aurora Quezon St.,Davao City,7.0663212,125.6147366
PANACAN VIA CABAGUIO ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
PANACAN VIA CABAGUIO ROUTE,C.M. Recto Ave.,Davao City,,
PANACAN VIA CABAGUIO ROUTE,J.P. Laurel Ave.,Davao City,,
PANACAN VIA CABAGUIO ROUTE,Bajada,Davao City,7.102463,125.6370206
PANACAN VIA CABAGUIO ROUTE,Sasa,Davao City,7.1169154,125.6501805
PANACAN VIA CABAGUIO ROUTE,Panacan,Davao City,,
PANACAN VIA JP LAUREL AVENUE ROUTE,Sasa,Davao City,7.1169154,125.6501805
PANACAN VIA JP LAUREL AVENUE ROUTE,J.P. Laurel Ave.,Davao City,,
PANACAN VIA JP LAUREL AVENUE ROUTE,Bajada,Davao City,7.102463,125.6370206
PANACAN VIA JP LAUREL AVENUE ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
PANACAN VIA JP LAUREL AVENUE ROUTE,Uyanguren,Davao City,7.1142313,125.591531
PANACAN VIA JP LAUREL AVENUE ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
PANACAN VIA JP LAUREL AVENUE ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
PANACAN VIA JP LAUREL AVENUE ROUTE,Palma Gil St.,Davao City,7.0863243,125.6197619
PANACAN VIA JP LAUREL AVENUE ROUTE,Gomez St.,Davao City,7.0741528,125.5525141
PANACAN VIA JP LAUREL AVENUE ROUTE,Jacinto St.,Davao City,7.1158907,125.6470701
PANACAN VIA JP LAUREL AVENUE ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
PANACAN VIA JP LAUREL AVENUE ROUTE,Uyanguren,Davao City,7.1142313,125.591531
PANACAN VIA JP LAUREL AVENUE ROUTE,F. Bangoy St,Davao City,7.0780663,125.6227747
PANACAN VIA JP LAUREL AVENUE ROUTE,Lapu-Lapu St.,Davao City,7.0142317,125.500937
PANACAN VIA JP LAUREL AVENUE ROUTE,Cabaguio Ave.,Davao City,7.0974159,125.6204264
PANACAN VIA JP LAUREL AVENUE ROUTE,J.P. Laurel Ave.,Davao City,,
PANACAN VIA JP LAUREL AVENUE ROUTE,Bajada,Davao City,7.102463,125.6370206
PANACAN VIA JP LAUREL AVENUE ROUTE,Sasathen,Davao City,,
PANACAN VIA JP LAUREL AVENUE ROUTE,Panacan,Davao City,,
PANACAN - SM CITY DAVAO ROUTE,J.P. Laurel Ave.,Davao City,7.102463,125.6370206
PANACAN - SM CITY DAVAO ROUTE,E. Quirino Ave,Davao City,7.0675542,125.6021829
PANACAN - SM CITY DAVAO ROUTE,Bankerohan,Davao City,7.0664546,125.6017957
PANACAN - SM CITY DAVAO ROUTE,Sandawa,Davao City,7.0634386,125.600769
PANACAN - SM CITY DAVAO ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
PUAN ROUTE,Ulas,Davao City,7.0555322,125.5440384
PUAN ROUTE,Bangkal,Davao City,7.0917795,125.6060769
PUAN ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
PUAN ROUTE,Matina,Davao City,7.0460109,125.5677279
PUAN ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
PUAN ROUTE,Maya St.,Davao City,7.1238527,125.6486835
PUAN ROUTE,Candelaria St.,Davao City,7.0511473,125.6032817
PUAN ROUTE,Bolton Bridge ,Davao City,,
PUAN ROUTE,San Pedro St.,Davao City,7.1225126,125.6335156
PUAN ROUTE,PNB,Davao City,7.1145862,125.6528369
PUAN ROUTE,C.M. Recto Ave.,Davao City,,
PUAN ROUTE,Claveria,Davao City,7.0638756,125.6097969
PUAN ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
PUAN ROUTE,Uyanguren,Davao City,7.1142313,125.591531
PUAN ROUTE,Magsaysay Park,Davao City,,
PUAN ROUTE,Monteverde St.,Davao City,7.075734,125.6245887
PUAN ROUTE,F. Bangoy St,Davao City,7.0780663,125.6227747
PUAN ROUTE,Magsaysay Ave.,Davao City,7.0743112,125.6245835
PUAN ROUTE,Uyanguren,Davao City,7.1142313,125.591531
PUAN ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
PUAN ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
PUAN ROUTE,Rizal St.,Davao City,7.1158774,125.6457987
